City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
368,ouesso,1.6136,16.0517,20.76,99,99,0.31,CG,1686003628
369,olonets,60.9847,32.9698,6.43,85,52,2.58,RU,1686003628
370,carutapera,-1.195,-46.02,24.8,91,5,3.04,BR,1686003628
371,waat,51.1454,6.4958,19.32,65,18,3.6,DE,1686003450
372,volchikha,52.0333,80.3833,19.79,67,23,3.19,RU,1686003629
373,talara,-4.5772,-81.2719,27.42,65,40,1.54,PE,1686003629
374,kirakira,-10.4544,161.9205,27.87,75,70,2.33,SB,1686003136
375,huarmey,-10.0681,-78.1522,22.9,75,24,4.78,PE,1686003629
376,piti village,13.4626,144.6933,28.5,83,40,4.63,GU,1686003629
377,hotan,37.0997,79.9269,21.11,27,98,1.56,CN,1686003629
378,atafu village,-8.5421,-172.5159,28.24,75,18,3.26,TK,1686003119
379,shijiazhuang,38.0414,114.4786,20.92,22,12,1.99,CN,1686003629
380,midvagur,62.0511,-7.1939,9.46,93,75,2.57,FO,1686003629
381,coquimbo,-29.9533,-71.3436,14.85,88,20,1.03,CL,1686003079
382,palmer,42.1584,-72.3287,20.78,60,75,3.6,US,1686003114
383,margate,51.3813,1.3862,12.15,76,10,4.47,GB,1686003024
384,trenggalek,-8.05,111.7167,23.61,96,96,1.75,ID,1686003630
385,kyren,51.6828,102.1408,15.15,62,83,0.36,RU,1686003630
386,veinticinco de mayo,-35.4323,-60.1727,11.66,60,89,3.51,AR,1686003630
387,karasburg,-28.0167,18.75,10.0,32,45,4.21,NA,1686003630
388,piton saint-leu,-21.2196,55.3151,23.04,73,0,1.03,RE,1686003630
389,lazaro cardenas,17.9583,-102.2,29.2,65,26,4.53,MX,1686003146
390,launceston,-41.45,147.1667,12.11,89,100,3.09,AU,1686003630
391,waycross,31.2136,-82.354,30.14,53,0,1.54,US,1686003630
392,mulayjah,27.271,48.4242,33.28,17,84,3.73,SA,1686003630
393,cuatro cienegas de carranza,26.9833,-102.0833,31.39,36,2,7.68,MX,1686003630
394,athni,16.7333,75.0667,25.82,66,66,7.92,IN,1686003631
395,namibe,-15.1961,12.1522,19.65,67,5,3.92,AO,1686003147
396,koungou,-12.7336,45.2042,25.84,78,0,3.09,YT,1686003631
397,porto franco,-6.3383,-47.3992,27.53,56,34,0.73,BR,1686003631
398,kalmunai,7.4167,81.8167,27.02,79,80,1.57,LK,1686003631
399,mucumpiz,8.4167,-71.1333,15.39,94,99,1.15,VE,1686003631
400,raffadali,37.4036,13.5331,15.98,73,100,5.1,IT,1686003631
401,leua,48.2156,18.6071,14.84,95,100,1.85,SK,1686003631
402,ajaccio,42.0,8.9167,15.03,88,0,2.57,FR,1686003631
403,anastacio,-20.4836,-55.8069,22.41,66,0,1.72,BR,1686003631
404,yomju-up,39.8933,124.5981,16.15,95,100,3.32,KP,1686003632
405,thoen,17.6129,99.2161,25.04,91,100,0.88,TH,1686003632
406,kyotera,-0.6156,31.5175,19.06,75,97,0.98,UG,1686003632
407,pitimbu,-7.4706,-34.8086,25.33,80,29,4.51,BR,1686003632
408,kone,-21.0595,164.8658,23.03,70,96,3.73,NC,1686003117
409,nova vicosa,-17.8919,-39.3719,22.7,68,14,2.66,BR,1686003632
410,feltre,46.0235,11.907,16.75,73,100,1.18,IT,1686003601
411,togitsu,32.8333,129.85,16.99,94,75,5.66,JP,1686003632
412,nizhniy kuranakh,58.8353,125.4869,8.06,68,77,1.41,RU,1686003632
413,kralendijk,12.15,-68.2667,29.99,74,20,8.23,BQ,1686003389
414,lescar,43.3333,-0.4167,18.97,88,0,2.57,FR,1686003633
415,villa gesell,-37.2639,-56.973,8.36,65,72,4.15,AR,1686003633
416,dudinka,69.4058,86.1778,8.68,56,100,2.44,RU,1686003108
417,arno,60.1167,18.6333,9.43,85,58,3.1,SE,1686003113
418,inirida,3.8653,-67.9239,25.67,95,87,1.22,CO,1686003633
419,kruisfontein,-34.0033,24.7314,10.01,72,100,1.93,ZA,1686003633
420,mezhdurechenskiy,59.6,65.9333,12.31,48,1,1.88,RU,1686003633
421,lubango,-14.9172,13.4925,14.84,39,1,1.57,AO,1686003633
422,zyrya,40.3661,50.2917,23.05,80,93,8.66,AZ,1686003633
423,lashio,22.9333,97.75,20.18,90,5,0.44,MM,1686003634
424,camargo,27.6667,-105.1667,32.38,18,34,2.73,MX,1686003634
425,goure,13.9835,10.2704,34.45,27,88,1.12,NE,1686003634
426,salavan,15.7167,106.4167,22.74,98,100,0.99,LA,1686003634
427,ulladulla,-35.35,150.4667,13.24,78,98,2.16,AU,1686003634
428,palu,-0.8917,119.8707,23.89,97,97,1.29,ID,1686003634
429,geraldton,-28.7667,114.6,16.23,67,40,9.26,AU,1686003634
430,tyup,42.7276,78.3648,11.69,53,16,1.42,KG,1686003634
431,borgarnes,64.5383,-21.9206,7.67,70,99,2.94,IS,1686003635
432,el alto,-4.2714,-81.2147,25.81,76,44,5.3,PE,1686003635
433,tofol,5.3248,163.0078,28.88,74,75,1.54,FM,1686003635
434,nha trang,12.25,109.1833,26.0,87,90,2.61,VN,1686003635
435,luena,-11.7833,19.9167,14.85,37,1,1.46,AO,1686003635
436,hanceville,34.0607,-86.7675,31.61,48,94,1.96,US,1686003635
437,acarau,-2.8856,-40.12,26.27,80,15,5.89,BR,1686003130
438,lautoka,-17.6167,177.4667,25.92,73,75,1.54,FJ,1686003635
439,moranbah,-22.0016,148.0466,16.82,92,52,7.53,AU,1686003635
440,snowflake,34.5134,-110.0785,29.96,13,100,11.46,US,1686003636
441,khilok,51.3674,110.4676,12.42,89,99,6.3,RU,1686003636
442,berezovyy,51.6667,135.7,15.99,64,89,0.56,RU,1686003636
443,leskovac,42.9981,21.9461,20.77,91,75,1.49,RS,1686003636
444,hauterive,46.0901,3.4459,16.42,78,74,0.18,FR,1686003636
445,isoka,-10.1606,32.6335,14.85,87,9,0.83,ZM,1686003636
446,ujae,8.9322,165.7642,28.36,79,48,6.42,MH,1686003100
447,bel ombre,-4.6167,55.4167,27.91,78,40,5.66,SC,1686003636
448,glace bay,46.1969,-59.957,7.86,97,100,6.17,CA,1686003636
449,mejit,10.2753,170.8646,27.71,81,99,8.31,MH,1686003104
450,hastings,50.8552,0.5729,12.21,38,0,7.55,GB,1686003637
451,plettenberg bay,-34.0527,23.3716,11.93,66,100,1.81,ZA,1686003637
452,stassfurt,51.8396,11.58,18.27,48,100,2.99,DE,1686003637
453,touros,-5.1989,-35.4608,25.67,79,39,5.31,BR,1686003112
454,talcahuano,-36.7167,-73.1167,12.82,88,75,1.03,CL,1686003353
455,zhangjiakou,40.81,114.8794,17.45,35,0,2.05,CN,1686003637
456,peace river,56.2501,-117.286,14.17,54,100,2.06,CA,1686003127
457,al muwayh,22.4333,41.7583,27.42,39,96,3.78,SA,1686003637
458,hilo,19.7297,-155.09,29.04,72,0,5.14,US,1686003142
459,cooma,-36.2333,149.1333,7.14,97,100,1.55,AU,1686003637
460,gjovik,60.7947,10.6929,11.54,79,40,0.68,NO,1686003637
461,lerwick,60.1545,-1.1494,10.0,72,100,3.18,GB,1686003089
462,palavas-les-flots,43.528,3.9271,20.05,88,0,1.03,FR,1686003638
463,burang,30.25,81.1667,1.64,84,96,2.01,CN,1686003638
464,tromso,69.6496,18.957,6.01,75,75,2.57,NO,1686002880
465,bowen,-20.0167,148.2333,20.99,85,11,6.28,AU,1686003151
466,guayanilla,18.0191,-66.7918,31.23,82,3,0.45,PR,1686003638
467,lukolela,-1.0605,17.1821,20.79,99,100,1.58,CD,1686003638
468,north bend,43.4065,-124.2243,21.62,63,0,13.38,US,1686003638
469,prineville,44.2999,-120.8345,30.25,25,40,3.09,US,1686003638
470,langsa,4.4683,97.9683,23.53,96,100,0.89,ID,1686003639
471,coronel suarez,-37.4547,-61.9334,9.79,44,93,3.75,AR,1686003639
472,magistral'nyy,56.1725,107.4458,10.18,87,96,5.01,RU,1686003639
473,gagliano del capo,39.8442,18.3695,20.45,77,100,1.2,IT,1686003639
474,bilokurakyne,49.5341,38.7307,9.07,78,3,2.69,UA,1686003639
475,uturoa,-16.7333,-151.4333,26.7,70,1,3.41,PF,1686003109
476,murmashi,68.8154,32.8115,3.23,100,75,5.0,RU,1686003639
477,muang phonsavan,19.45,103.2167,18.75,99,100,0.65,LA,1686003639
478,la spezia,44.1105,9.8434,19.29,84,52,1.99,IT,1686003439
479,waingapu,-9.6567,120.2641,23.5,88,28,1.9,ID,1686003639
480,ngama,11.7833,17.1667,32.13,49,79,4.57,TD,1686003438
481,taroudant,30.4703,-8.877,19.62,74,95,2.28,MA,1686003640
482,lithgow,-33.4833,150.15,7.58,88,100,0.99,AU,1686003640
483,broken hill,-31.95,141.4333,12.26,84,0,2.98,AU,1686003132
484,sierra grande,-41.606,-65.3557,15.5,25,93,8.94,AR,1686003640
485,malango,-2.9627,119.9001,19.33,98,93,0.73,ID,1686003640
486,pattani,6.75,100.4167,25.84,86,100,2.14,TH,1686003640
487,midelt,32.6852,-4.7451,17.14,72,100,1.16,MA,1686003640
488,springs,-26.25,28.4,11.9,28,0,1.42,ZA,1686003640
489,bandarbeyla,9.4942,50.8122,27.34,84,100,11.28,SO,1686003641
490,mount pearl,47.5166,-52.7813,7.47,95,100,3.09,CA,1686003641
491,ete,7.05,7.45,23.08,94,99,3.6,NG,1686003641
492,kristiansund,63.1115,7.732,9.36,81,100,4.12,NO,1686003641
493,erenhot,43.6475,111.9767,17.22,26,12,3.63,CN,1686003641
494,ixtapa,20.7,-105.2,29.57,65,20,6.69,MX,1686003641
495,korla,41.7597,86.1469,23.36,26,5,3.47,CN,1686003112
496,escarcega,18.6089,-90.7454,36.26,39,52,4.94,MX,1686003641
497,norilsk,69.3535,88.2027,8.57,71,100,3.72,RU,1686003641
498,round rock,30.5083,-97.6789,30.55,67,40,2.06,US,1686003642
499,mvurwi,-17.0333,30.85,13.23,40,0,1.52,ZW,1686003642
500,ola,59.5833,151.2833,11.19,63,91,1.69,RU,1686003642
501,dombarovskiy,50.7587,59.5386,21.25,57,6,3.46,RU,1686003642
502,konotop,51.2403,33.2026,13.56,62,98,1.46,UA,1686003425
503,dul'durga,50.6761,113.5931,11.11,73,100,4.38,RU,1686003642
504,pecanha,-18.5486,-42.5569,15.25,67,81,1.84,BR,1686003642
505,luanda,-8.8368,13.2343,24.0,69,75,2.57,AO,1686003642
506,quellon,-43.1167,-73.6167,12.14,82,75,5.66,CL,1686003108
507,bridgewater,44.3835,-64.5155,11.73,99,100,4.12,CA,1686003103
508,yung shue wan,22.2333,114.1167,29.26,83,22,0.45,HK,1686003643
509,lala,7.9745,123.7458,23.55,98,100,0.25,PH,1686003643
510,maintirano,-18.0667,44.0167,22.32,76,0,2.68,MG,1686003643
511,dickinson,29.4608,-95.0513,24.47,86,75,4.12,US,1686003643
512,novoishimskiy,53.1981,66.7694,21.06,59,2,3.52,KZ,1686003643
513,tobruk,32.0836,23.9764,21.19,72,88,5.67,LY,1686003643
514,ziway,7.9333,38.7167,18.51,79,68,2.02,ET,1686003643
515,trapani,37.8333,12.6667,19.04,82,0,1.54,IT,1686003643
516,joshimath,30.5667,79.5667,14.49,74,75,2.72,IN,1686003643
517,serhiyivka,46.0272,30.3768,17.34,58,0,3.68,UA,1686003644
518,marco,25.9726,-81.729,31.01,67,0,4.63,US,1686003413
519,isla mujeres,21.2311,-86.731,29.03,77,27,4.35,MX,1686003644
520,puerto lempira,15.2667,-83.7667,32.08,66,40,4.63,HN,1686003145
521,hami,42.8,93.45,20.23,36,0,1.56,CN,1686003100
522,buka,40.8108,69.1986,23.81,20,3,1.61,UZ,1686003146
523,bubaque,11.2833,-15.8333,27.54,71,100,6.94,GW,1686003644
524,lib,8.3122,167.3766,28.51,78,27,7.62,MH,1686003644
525,meadow lakes,61.6247,-149.6011,21.64,44,20,2.06,US,1686003644
526,figuig (centre),32.1089,-1.2286,23.62,45,92,3.22,MA,1686003644
527,saugus,42.4648,-71.01,16.17,88,75,3.09,US,1686003644
528,camiri,-20.05,-63.5167,23.88,57,75,0.0,BO,1686003645
529,lammi,61.0833,25.0167,6.24,74,22,2.49,FI,1686003645
530,sao vicente,-23.9631,-46.3919,22.21,26,28,0.41,BR,1686003155
531,patao,11.2202,123.6925,28.51,75,100,3.87,PH,1686003645
532,villa angela,-27.5738,-60.7153,20.84,84,50,2.1,AR,1686003645
533,nagqu,31.5,92.0,2.89,80,78,1.06,CN,1686003128
534,hirara,24.8,125.2833,26.15,89,75,4.63,JP,1686003645
535,santa marta,11.2408,-74.199,31.03,70,75,3.6,CO,1686003645
536,dubbo,-32.25,148.6167,12.07,87,100,6.17,AU,1686003123
537,gap,44.6667,6.0,6.57,94,19,0.8,FR,1686003646
538,kachug,53.9606,105.8817,14.05,81,95,4.63,RU,1686003646
539,thies nones,14.7833,-16.9667,24.03,83,0,3.09,SN,1686003646
540,new martinsville,39.6445,-80.8576,23.84,30,26,3.11,US,1686003646
541,tazacorte,28.629,-17.9293,23.54,91,75,3.6,ES,1686003646
542,frantiskovy lazne,50.1203,12.3517,14.06,85,80,2.86,CZ,1686003646
543,shchyolkino,45.4291,35.8223,18.32,68,7,7.82,UA,1686003646
544,mandi,31.7167,76.9167,17.52,63,100,2.76,IN,1686003646
545,mendi,-6.1761,143.6513,14.17,90,93,1.01,PG,1686003646
546,manakara,-22.1333,48.0167,19.41,94,12,2.0,MG,1686003646
547,sunne,59.8376,13.143,14.23,77,0,1.08,SE,1686003647
548,vallenar,-28.5708,-70.7581,19.23,48,23,1.74,CL,1686003647
549,levuka,50.1834,-105.4011,32.84,31,20,7.2,CA,1686003160
550,coronel oviedo,-25.4167,-56.45,20.1,76,9,2.1,PY,1686003647
551,puerto santa,-8.9906,-78.6456,22.77,78,90,5.16,PE,1686003647
552,villazon,-22.0866,-65.5942,10.81,31,0,2.6,BO,1686003647
553,edson,53.5835,-116.4356,17.06,51,100,3.6,CA,1686003443
554,tullamarine,-37.7013,144.881,15.39,84,75,6.17,AU,1686003647
555,sandnessjoen,66.0217,12.6316,4.29,69,100,2.14,NO,1686003142
556,cockburn town,21.4612,-71.1419,28.78,76,5,2.32,TC,1686003121
557,luba,3.4568,8.5547,26.6,84,98,3.89,GQ,1686003162
558,colonia,50.9333,6.95,19.36,54,0,0.51,DE,1686003142
559,nizhneangarsk,55.7833,109.55,5.44,94,96,0.33,RU,1686003648
560,pasuquin,18.3328,120.6177,25.97,94,75,1.54,PH,1686003648
561,mahina,-17.5065,-149.489,29.87,58,20,2.06,PF,1686003154
562,tindouf,27.6711,-8.1474,27.25,34,40,9.26,DZ,1686003140
563,shanting,35.0753,117.4578,17.39,87,0,1.29,CN,1686003648
564,marabba,12.35,32.1833,27.07,66,98,1.4,SD,1686003648
565,tiznit,29.5833,-9.5,18.11,73,92,1.52,MA,1686003648
566,richards bay,-28.783,32.0377,17.32,60,72,1.01,ZA,1686003648
567,igarka,67.4667,86.5833,10.73,57,97,3.6,RU,1686003649
568,newtownards,54.5924,-5.6909,14.97,77,10,1.03,GB,1686003649
569,vanimo,-2.6741,141.3028,26.64,84,90,2.68,PG,1686003649
570,extrema,-22.8547,-46.3183,13.2,84,2,1.26,BR,1686003649
571,castillos,-34.1667,-53.8333,9.76,80,55,0.99,UY,1686003649
572,new norfolk,-42.7826,147.0587,8.17,96,93,1.16,AU,1686003115
573,corumba,-19.0092,-57.6533,25.18,53,15,1.32,BR,1686003649
574,gouyave,12.1646,-61.7296,28.43,79,40,6.17,GD,1686003649
575,hasaki,35.7333,140.8333,21.27,83,100,6.28,JP,1686003135
576,ishigaki,24.3448,124.1572,26.07,94,75,5.66,JP,1686003650
577,opuwo,-18.0607,13.84,16.59,25,0,2.59,NA,1686003650
578,nouadhibou,20.931,-17.0347,20.99,94,0,5.14,MR,1686003650
579,cruzeiro do sul,-29.5128,-51.9853,16.94,86,94,0.7,BR,1686003650
580,bileca,42.8719,18.4297,17.94,80,100,1.01,BA,1686003650
